number_game;date;l_1;l_2;r_1;r_2;all_tickets;combination;totat_winnings_rub;super_prize_rub
240398;2023-11-11T02:12;24;14;7;4;1105;1431;12680;351020
240399;2023-11-11T02:27;12;17;25;13;1029;1551;11540;352650
240400;2023-11-11T02:42;15;26;17;12;966;1218;6700;356620
240401;2023-11-11T02:57;15;25;6;10;962;1367;9920;362100
240402;2023-11-11T03:12;22;12;11;4;1046;1415;10220;365850
240403;2023-11-11T03:27;14;3;15;10;939;1353;10240;369780
240404;2023-11-11T03:42;9;5;22;12;808;1115;6620;373070
240405;2023-11-11T03:57;17;9;2;13;683;952;5720;377600
240406;2023-11-11T04:12;23;7;25;7;769;926;7600;381400
240407;2023-11-11T04:27;24;1;15;13;1007;1132;8700;383060
240408;2023-11-11T04:42;14;9;3;14;882;1078;8100;385680
240409;2023-11-11T04:57;21;26;19;14;787;1150;7340;388360
240410;2023-11-11T05:12;13;17;24;14;916;1141;7880;392520
240411;2023-11-11T05:27;3;9;24;10;1099;1628;8180;396050
240412;2023-11-11T05:42;2;17;2;12;1128;1663;12520;404150
240413;2023-11-11T05:57;16;2;18;11;1349;1735;10640;408260
240414;2023-11-11T06:12;18;14;26;24;961;1429;9780;414970
240415;2023-11-11T06:27;2;10;20;16;1241;1852;16340;419480
240416;2023-11-11T06:42;8;18;14;10;1194;1846;14100;421660
240417;2023-11-11T06:57;7;10;15;19;1529;2956;24060;426020
240418;2023-11-11T07:12;22;19;25;3;1609;3333;19460;431520
240419;2023-11-11T07:27;13;25;2;3;1696;3554;20720;445390
240420;2023-11-11T07:42;14;11;2;1;1819;3206;16620;460210
240421;2023-11-11T07:57;13;16;18;11;1965;3608;22540;475650
240422;2023-11-11T08:12;7;6;24;26;2143;4189;31580;489190
240423;2023-11-11T08:27;1;20;8;17;2281;6571;34360;499500
240424;2023-11-11T08:42;19;7;7;19;2519;3898;23560;530850
240425;2023-11-11T08:57;4;2;21;10;2958;5561;50480;546270
240426;2023-11-11T09:12;22;13;14;23;3066;4951;28520;551400
240427;2023-11-11T09:27;3;9;24;7;3663;6281;36120;572390
240428;2023-11-11T09:42;22;12;21;8;3301;5554;654620;609840
240429;2023-11-11T09:57;7;20;8;17;1785;2245;16940;100000
240430;2023-11-11T10:12;12;4;23;9;1387;1731;13280;100000
240431;2023-11-11T10:27;13;24;21;9;1391;1728;13160;100000
240432;2023-11-11T10:42;13;21;6;2;1374;1593;12800;100000
240433;2023-11-11T10:57;9;24;25;14;1237;1590;9200;100000
240434;2023-11-11T11:12;12;2;14;21;1196;1680;11800;100000
240435;2023-11-11T11:27;25;5;23;22;1451;1708;12000;100000
240436;2023-11-11T11:42;10;7;5;17;1403;1734;12120;100000
240437;2023-11-11T11:57;18;11;10;5;1291;1670;21800;100000
240438;2023-11-11T12:12;22;5;7;5;1404;1783;12660;100000
240439;2023-11-11T12:27;19;21;21;22;1168;1786;12600;100000
240440;2023-11-11T12:42;26;5;2;4;1166;1603;11460;100000
240441;2023-11-11T12:57;20;14;9;7;1214;1548;12080;100000
240442;2023-11-11T13:12;24;12;15;1;1173;1487;8160;100000
240443;2023-11-11T13:27;24;11;2;5;1269;1617;11020;100000
240444;2023-11-11T13:42;1;6;7;14;1440;1774;13180;100000
240445;2023-11-11T13:57;21;5;8;18;1239;1622;11760;100000
240446;2023-11-11T14:12;4;5;3;1;1235;1710;9640;100000
240447;2023-11-11T14:27;3;17;3;15;1125;1404;11520;100000
240448;2023-11-11T14:42;17;24;13;2;1236;1504;11980;100000
240449;2023-11-11T14:57;13;3;2;22;1200;1535;110800;100000
240450;2023-11-11T15:12;21;26;16;23;1238;1617;11040;100000
240451;2023-11-11T15:27;17;18;15;16;1176;1492;9380;100000
240452;2023-11-11T15:42;23;25;24;6;1175;1489;8580;100000
240453;2023-11-11T15:57;24;26;4;10;1116;1582;9880;100000
240454;2023-11-11T16:12;3;14;13;10;1060;1454;9800;100000
240455;2023-11-11T17:12;26;16;23;8;3596;4581;30040;100000
240456;2023-11-11T17:27;7;24;8;3;1403;1816;13040;100000
240457;2023-11-11T17:42;10;22;25;22;1451;1819;10460;100000
240458;2023-11-11T17:57;3;8;12;14;1481;2166;13920;100000
240459;2023-11-11T18:12;7;23;13;22;1255;1605;12240;100000
240460;2023-11-11T18:57;7;20;5;2;2847;3661;27580;100000
240461;2023-11-11T19:12;26;1;22;16;1199;1507;10000;100000
240462;2023-11-11T19:27;10;4;4;15;1377;1612;9640;100000
240463;2023-11-11T19:42;7;11;25;10;1422;1685;16140;100000
240464;2023-11-11T19:57;2;3;23;1;1263;1421;10520;100000
240465;2023-11-11T20:12;23;22;3;22;1338;1720;12020;100000
240466;2023-11-11T20:27;13;19;14;26;1237;1466;8420;100000
240467;2023-11-11T20:42;22;4;16;11;1156;1514;9700;104230
240468;2023-11-11T20:57;18;26;20;7;1012;1284;7540;109670
240469;2023-11-11T21:12;22;2;3;11;904;1237;8540;114970
240470;2023-11-11T21:27;25;17;18;22;946;1275;6860;118800
240471;2023-11-11T21:42;19;23;17;21;1272;1589;20020;124690
240472;2023-11-11T21:57;18;21;21;7;1140;1494;8520;120560
240473;2023-11-11T22:12;4;10;24;3;1287;3339;11940;126980
240474;2023-11-11T22:27;13;18;24;15;1555;3890;13240;148430
240475;2023-11-11T22:42;19;23;14;26;1679;2066;14260;174090
240476;2023-11-11T22:57;3;22;26;8;1420;2040;13900;180490
240477;2023-11-11T23:12;21;10;18;20;1312;2829;16680;186990
240478;2023-11-11T23:27;8;24;10;12;1483;2112;10980;198600
240479;2023-11-11T23:42;2;16;15;4;1395;1578;9200;208740
240480;2023-11-11T23:57;15;10;23;24;1313;1604;12240;215320
240481;2023-11-12T00:12;6;19;20;21;1205;1711;9560;219120
240482;2023-11-12T00:27;14;2;20;10;1198;1520;12040;226670
240483;2023-11-12T00:42;12;6;3;5;1157;1646;13300;229830
240484;2023-11-12T00:57;18;3;17;24;1073;1356;9180;232990
240485;2023-11-12T01:12;17;19;10;18;1047;1512;8920;237370
240486;2023-11-12T01:27;19;17;23;7;806;991;5840;243570
240487;2023-11-12T01:42;21;11;2;22;805;924;6200;247640
240488;2023-11-12T01:57;9;16;8;9;756;915;6500;250680
240489;2023-11-12T02:12;5;18;4;2;803;961;4660;253330
240490;2023-11-12T02:27;13;24;14;10;774;916;5800;258280
240491;2023-11-12T02:42;20;22;25;8;680;840;5560;261640
240492;2023-11-12T02:57;12;7;24;14;688;809;4960;264480
240493;2023-11-12T03:12;13;25;9;12;749;875;5300;267610
240494;2023-11-12T03:27;25;22;3;2;547;705;3440;271060
240495;2023-11-12T03:42;1;26;24;5;530;744;3780;274670
240496;2023-11-12T03:57;17;2;23;25;605;722;5300;278330
240497;2023-11-12T04:12;26;10;24;21;633;735;6240;280250
240498;2023-11-12T04:27;19;4;7;22;572;709;7640;281360
240499;2023-11-12T04:42;4;10;12;21;728;859;7840;280810
240500;2023-11-12T04:57;20;16;23;4;672;791;4540;281560
240501;2023-11-12T05:12;20;19;2;16;690;873;8820;284930
240502;2023-11-12T05:27;8;13;21;24;748;953;6400;284840
240503;2023-11-12T05:42;3;5;8;2;703;894;6120;287970
240504;2023-11-12T05:57;18;5;26;25;802;1231;9020;290790
240505;2023-11-12T06:12;16;8;14;22;931;1288;7740;294080
240506;2023-11-12T06:27;5;18;25;23;822;1335;7920;299220
240507;2023-11-12T06:42;13;12;5;12;840;1172;6500;304650
240508;2023-11-12T06:57;14;9;9;17;1124;1338;9240;309870
240509;2023-11-12T07:12;20;26;25;4;1118;1351;8460;314010
240510;2023-11-12T07:27;1;25;15;4;1092;1346;332521;324741
240511;2023-11-12T07:42;6;25;24;16;718;790;3860;100000
240512;2023-11-12T07:57;14;15;16;20;768;929;6960;100000
240513;2023-11-12T08:12;14;12;25;21;711;796;5360;100000
240514;2023-11-12T08:27;19;1;12;24;942;1082;5840;100000
240515;2023-11-12T08:42;18;8;12;1;733;957;6540;100000
240516;2023-11-12T08:57;13;24;1;15;814;1080;7460;100000
240517;2023-11-12T09:12;3;17;14;17;944;1063;11500;100000
240518;2023-11-12T09:27;23;13;26;20;961;1157;6040;100000
240519;2023-11-12T09:42;17;22;1;24;876;1099;6240;100000
240520;2023-11-12T09:57;14;12;1;5;1013;1363;10160;100000
240521;2023-11-12T10:12;20;12;20;24;1067;1253;11120;100000
240522;2023-11-12T10:27;20;11;8;11;1331;1704;13120;100000
240523;2023-11-12T10:42;9;4;23;25;1841;2185;12180;100000
240524;2023-11-12T10:57;20;23;10;18;1890;2403;16460;100000
240525;2023-11-12T11:12;10;9;22;4;1872;2277;14320;100000
240526;2023-11-12T11:27;14;3;13;1;2079;2382;17460;100000
240527;2023-11-12T11:42;11;7;6;14;1930;2545;20360;100000
240528;2023-11-12T11:57;22;15;25;23;1761;2179;14140;100000
240529;2023-11-12T12:12;20;15;14;13;1826;2312;19580;100000
240530;2023-11-12T12:27;16;23;3;10;1681;1945;11680;100000
240531;2023-11-12T12:42;8;18;8;12;1642;1988;16780;100000
240532;2023-11-12T12:57;18;1;10;11;1803;2250;13420;100000
240533;2023-11-12T13:12;23;13;14;3;1656;2035;13800;106810
240534;2023-11-12T13:27;21;4;23;14;1748;2211;14860;113360
240535;2023-11-12T13:42;5;19;19;25;1631;1871;12200;120610
240536;2023-11-12T13:57;13;22;3;9;1741;2076;13640;127120
240537;2023-11-12T14:12;15;12;25;16;1838;3264;22000;134240
240538;2023-11-12T14:27;24;17;13;22;2024;2587;18980;144880
240539;2023-11-12T14:42;11;6;9;10;1870;2416;14260;151770
240540;2023-11-12T14:57;6;5;7;23;1919;2545;19600;161670
240541;2023-11-12T15:12;6;19;14;2;2122;2455;18120;167520
240542;2023-11-12T15:27;14;18;24;12;2060;2520;15120;173950
240543;2023-11-12T15:42;9;10;5;20;1687;1943;12980;184030
240544;2023-11-12T15:57;24;20;17;4;2044;2458;16480;190480
240545;2023-11-12T16:12;24;7;14;5;1891;2299;12640;198580
240546;2023-11-12T16:27;1;14;12;5;2096;2562;21920;208930
240547;2023-11-12T16:42;14;5;5;4;2351;2800;17780;212630
240548;2023-11-12T16:57;17;16;26;1;2353;3270;22480;222850
240549;2023-11-12T17:12;20;12;4;20;2269;3075;21920;233070
240550;2023-11-12T17:27;15;12;9;6;2257;2869;18760;241900
240551;2023-11-12T17:42;20;9;4;22;2099;2526;15640;251830
240552;2023-11-12T17:57;7;19;15;25;2270;3268;23280;261450
240553;2023-11-12T18:12;20;10;16;15;2186;2805;20560;270850
240554;2023-11-12T18:27;25;5;23;13;2460;3266;20440;278340
240555;2023-11-12T18:42;11;20;25;26;2202;2964;17780;290560
240556;2023-11-12T18:57;13;1;2;17;2362;2917;21040;302420
240557;2023-11-12T19:12;6;14;8;1;2118;3385;26980;310550
240558;2023-11-12T19:27;19;9;25;23;2368;2993;18920;317420
240559;2023-11-12T19:42;9;18;13;9;2274;3531;20980;328430
240560;2023-11-12T19:57;17;5;19;16;2542;3071;24220;342760
240561;2023-11-12T20:12;9;14;26;4;2502;3009;24040;349250
240562;2023-11-12T20:27;5;2;9;11;2356;2834;20140;355300
240563;2023-11-12T20:42;8;13;25;6;2488;2987;23120;363500
240564;2023-11-12T20:57;10;3;4;5;2363;2951;22020;370250
240565;2023-11-12T21:12;25;15;14;9;2239;3186;21240;377740
240566;2023-11-12T21:27;23;1;1;2;1908;2355;14980;388360
240567;2023-11-12T21:42;22;2;12;19;2528;3365;21180;396930
240568;2023-11-12T21:57;9;23;13;20;3195;3943;28160;409400
240569;2023-11-12T22:12;18;19;24;8;3007;3636;21060;420670
240570;2023-11-12T22:27;8;4;20;19;2965;3942;29540;435970
240571;2023-11-12T22:42;15;12;5;17;2846;3501;25280;445850
240572;2023-11-12T22:57;14;10;2;13;2587;3386;19960;455580
240573;2023-11-12T23:12;16;11;6;19;2857;3931;27860;469480
240574;2023-11-12T23:27;13;18;3;7;2677;4286;35400;480930
240575;2023-11-12T23:42;21;7;20;17;2776;3709;26260;488390
240576;2023-11-12T23:57;13;2;24;1;2938;3455;20320;499220
240577;2023-11-13T00:12;15;26;10;22;2276;3152;23420;513450
240578;2023-11-13T00:27;3;23;26;25;2124;3176;18900;521550
240579;2023-11-13T00:42;2;9;16;15;1836;2587;17720;534410
240580;2023-11-13T00:57;18;6;22;17;1936;2778;22420;542560
240581;2023-11-13T05:12;16;12;10;1;2982;3876;27020;547920
240582;2023-11-13T06:42;20;7;14;8;4558;5342;40120;559660
240583;2023-11-13T06:57;26;15;5;17;2921;3701;28640;572960
240584;2023-11-13T07:12;17;5;3;25;2609;3150;20900;581330
240585;2023-11-13T07:27;9;3;25;23;2561;3363;23080;591930
240586;2023-11-13T07:42;9;26;24;20;2181;2795;18420;602480
240587;2023-11-13T07:57;7;20;22;7;2406;3253;22480;612010
240588;2023-11-13T08:12;13;8;8;4;2528;3462;27780;622060
240589;2023-11-13T08:27;21;1;12;9;2414;3162;21360;628900
240590;2023-11-13T08:42;10;2;10;6;2923;3623;25940;639160
240591;2023-11-13T08:57;21;16;18;20;2832;3372;22800;649450
240592;2023-11-13T09:12;20;23;17;5;2958;4122;701590;668990
240593;2023-11-13T09:27;5;26;10;11;1662;2148;16080;100000
240594;2023-11-13T09:42;8;5;12;15;1378;1726;11820;100000
240595;2023-11-13T09:57;13;6;26;13;1421;1720;14440;100000
240596;2023-11-13T10:12;26;22;21;4;1246;1416;10680;100000
240597;2023-11-13T10:27;3;7;9;7;1283;1434;10500;100000
240598;2023-11-13T10:42;20;10;12;14;1311;1575;9620;100000
240599;2023-11-13T10:57;18;2;21;12;1445;1658;10020;100000
240600;2023-11-13T11:12;19;17;5;20;1229;1466;10120;100000
240601;2023-11-13T11:27;21;12;7;3;1379;1550;10460;100000
240602;2023-11-13T11:42;9;11;20;5;1230;1463;12240;100000
240603;2023-11-13T11:57;26;5;1;4;1287;1532;8100;100000
240604;2023-11-13T12:12;25;16;11;26;1274;1435;10440;100000
240605;2023-11-13T12:27;15;10;7;19;1220;1449;14680;100000
240606;2023-11-13T12:42;9;20;26;22;1281;1474;8400;100000
240607;2023-11-13T12:57;11;4;23;14;1261;1705;18660;100000
240608;2023-11-13T13:12;19;8;8;14;1290;1805;11400;100000
240609;2023-11-13T13:27;25;13;18;9;1229;1593;9600;100000
240610;2023-11-13T13:42;8;9;19;3;1258;1746;20620;100000
240611;2023-11-13T13:57;20;6;7;4;1336;1476;9180;100000
240612;2023-11-13T14:12;3;1;12;4;1025;1331;11320;100000
240613;2023-11-13T14:27;2;8;15;21;1139;1343;10880;100000
240614;2023-11-13T14:42;10;3;13;25;1328;1777;10860;100000
240615;2023-11-13T14:57;17;3;18;17;1269;1688;14680;100000
240616;2023-11-13T15:12;18;11;3;9;1200;1349;9840;100000
240617;2023-11-13T15:27;6;16;18;11;1104;1408;10580;100000
240618;2023-11-13T15:42;1;20;10;1;1067;1672;10400;100000
240619;2023-11-13T15:57;7;6;6;18;1243;1759;11900;103770
240620;2023-11-13T16:12;16;23;13;23;1171;1610;9960;109460
240621;2023-11-13T16:27;26;2;18;7;1570;1961;17420;115600
240622;2023-11-13T16:42;12;20;15;20;1441;1905;13280;117790
240623;2023-11-13T16:57;8;4;4;19;1451;1782;12200;123560
240624;2023-11-13T17:12;14;23;8;2;1367;1721;11260;129180
240625;2023-11-13T17:27;23;16;4;1;1409;1870;11640;135130
240626;2023-11-13T17:42;3;5;13;8;1459;2094;16520;142190
240627;2023-11-13T17:57;20;25;25;5;1602;1996;11080;146610
240628;2023-11-13T18:12;5;4;3;2;1570;2220;14700;155490
240629;2023-11-13T18:27;5;26;26;6;1759;2222;16820;162990
240630;2023-11-13T18:42;13;21;15;12;1714;2181;16900;168390
240631;2023-11-13T18:57;8;1;19;15;1779;2408;17340;173300
240632;2023-11-13T19:12;13;17;4;10;1562;2372;20080;180040
240633;2023-11-13T19:27;9;12;18;25;1666;2016;13160;183680
240634;2023-11-13T19:42;19;12;12;20;1665;2244;16100;190680
240635;2023-11-13T19:57;25;7;6;21;1934;2338;14640;197020
240636;2023-11-13T20:12;26;6;8;15;1942;2355;229310;214790
240637;2023-11-13T20:27;9;15;10;14;1524;1939;14680;100000
240638;2023-11-13T20:42;19;11;1;11;1233;1690;12600;100000
240639;2023-11-13T20:57;5;15;24;9;1208;1526;10280;100000
240640;2023-11-13T21:12;15;20;2;13;1182;1630;10080;100000
240641;2023-11-13T21:27;26;21;13;2;1197;1568;10200;100000
240642;2023-11-13T21:42;4;15;4;7;1111;1714;10360;100000
240643;2023-11-13T21:57;20;14;11;26;1118;1557;9160;100000
240644;2023-11-13T22:12;13;24;15;10;1139;1392;10720;100000
240645;2023-11-13T22:27;25;7;7;14;1084;1549;7560;100000
240646;2023-11-13T22:42;17;12;5;22;936;1217;8040;100000
240647;2023-11-13T22:57;14;7;26;17;1036;1312;8120;100000
240648;2023-11-13T23:12;6;10;7;2;873;1031;5840;100000
240649;2023-11-13T23:27;15;14;1;7;887;1214;8420;100000
240650;2023-11-13T23:42;3;10;9;15;784;1108;9220;100000
240651;2023-11-13T23:57;22;1;1;21;1076;1351;8260;100000
240652;2023-11-14T00:12;8;6;14;23;758;978;6300;100000
240653;2023-11-14T00:27;2;14;19;8;610;716;7500;100000
240654;2023-11-14T00:42;22;7;17;11;604;748;5080;100000
240655;2023-11-14T00:57;1;18;10;22;584;739;5020;100000
240656;2023-11-14T01:12;6;10;22;17;536;643;5280;100000
240657;2023-11-14T01:27;15;5;17;3;373;493;4160;100000
240658;2023-11-14T01:42;21;22;24;4;376;491;2860;100000
240659;2023-11-14T01:57;8;25;26;7;379;494;4080;100000
240660;2023-11-14T02:12;16;23;21;26;382;456;3300;100000
240661;2023-11-14T02:27;12;16;14;24;428;462;3440;100000
240662;2023-11-14T02:42;19;10;3;22;397;428;2700;100000
240663;2023-11-14T02:57;23;24;25;20;385;407;2440;100000
240664;2023-11-14T03:12;25;10;13;12;322;344;4160;100000
240665;2023-11-14T03:27;7;14;6;25;346;382;2600;100000
240666;2023-11-14T03:42;13;20;21;12;389;444;2600;100000
240667;2023-11-14T03:57;6;4;14;4;316;373;2080;100000
240668;2023-11-14T04:12;8;1;7;10;341;371;2500;100000
240669;2023-11-14T04:27;6;18;3;26;364;406;3480;100000
240670;2023-11-14T04:42;7;3;24;2;396;431;3480;100000
240671;2023-11-14T04:57;18;25;7;9;436;621;3760;100000
240672;2023-11-14T05:12;12;18;12;10;415;459;3660;101890
240673;2023-11-14T05:27;26;22;5;18;575;636;3540;102820
240674;2023-11-14T05:42;11;10;14;23;478;536;3520;105640
240675;2023-11-14T05:57;20;14;8;16;566;613;4800;107480
240676;2023-11-14T06:12;8;25;6;19;640;1003;6080;108810
240677;2023-11-14T06:27;26;17;12;15;580;981;3620;112760
240678;2023-11-14T06:42;8;10;8;20;694;786;6580;118950
240679;2023-11-14T06:57;6;7;10;26;779;873;8680;120230
240680;2023-11-14T07:12;1;23;24;13;732;883;4460;120280
240681;2023-11-14T07:27;15;6;26;11;851;999;8860;124650
240682;2023-11-14T07:42;9;13;25;13;952;1100;7980;125780
240683;2023-11-14T07:57;5;8;4;12;866;1011;6240;128800
240684;2023-11-14T08:12;18;14;2;22;959;1420;10120;132670
240685;2023-11-14T08:27;5;9;18;23;930;1369;10020;136750
240686;2023-11-14T08:42;16;6;3;6;1054;1176;7320;140420
240687;2023-11-14T08:57;20;18;20;22;1046;1168;7680;144860
240688;2023-11-14T09:12;7;26;25;24;1049;1236;6440;148860
240689;2023-11-14T09:27;3;2;14;25;1044;1238;8860;154780
240690;2023-11-14T09:42;25;5;16;2;1184;1685;12180;158300
240691;2023-11-14T09:57;13;2;6;1;1319;1745;11180;162970
240692;2023-11-14T10:12;16;9;21;17;1195;2031;19720;169240
240693;2023-11-14T10:27;9;18;24;13;1338;1542;185250;174390
240694;2023-11-14T10:42;5;6;6;16;1037;1389;8680;100000
240695;2023-11-14T10:57;17;3;16;18;1047;1354;10100;100000
240696;2023-11-14T11:12;13;19;22;5;1050;1519;8920;100000
240697;2023-11-14T11:27;13;15;16;4;1301;1759;14000;100000
240698;2023-11-14T11:42;5;10;9;13;1114;1281;9160;100000
240699;2023-11-14T11:57;3;13;10;24;1143;1284;8260;100000
240700;2023-11-14T12:12;15;4;1;8;1147;1395;8740;100000
240701;2023-11-14T12:27;4;5;21;15;1098;1422;8620;100000
240702;2023-11-14T12:42;20;12;7;6;1090;1506;11120;100000
240703;2023-11-14T12:57;23;12;11;5;1123;1547;13240;100000
240704;2023-11-14T13:12;5;18;8;26;1068;1276;8480;100000
240705;2023-11-14T13:27;11;13;16;7;1111;1293;12860;100000
240706;2023-11-14T13:42;1;12;1;17;1084;1438;9140;100000
240707;2023-11-14T13:57;21;25;7;23;1083;1376;9680;100000
240708;2023-11-14T14:12;9;5;20;5;1098;1583;14820;100000
240709;2023-11-14T14:27;8;6;26;21;1069;1384;9600;100000
240710;2023-11-14T14:42;26;5;9;21;1076;1303;8160;100000
240711;2023-11-14T14:57;20;3;7;5;1188;1534;11040;100000
240712;2023-11-14T15:12;20;12;11;16;1048;1511;13320;100000
240713;2023-11-14T15:27;9;11;26;15;1059;1348;12680;100000
240714;2023-11-14T15:42;15;1;15;13;976;1277;7120;100000
240715;2023-11-14T15:57;10;12;13;9;905;1186;9680;100000
240716;2023-11-14T16:12;12;11;19;18;998;1208;9640;100000
240717;2023-11-14T16:27;2;21;24;8;1144;1363;9400;100000
240718;2023-11-14T16:42;4;12;9;24;1057;1387;9100;100000
240719;2023-11-14T16:57;21;23;10;11;1030;1294;6780;100000
240720;2023-11-14T17:12;21;7;4;11;973;1155;10580;100000
240721;2023-11-14T17:27;19;12;5;19;1074;1326;9640;100800
240722;2023-11-14T17:42;10;16;15;7;1051;1308;9580;104420
240723;2023-11-14T17:57;9;11;14;13;1172;1582;15400;107920
240724;2023-11-14T18:12;13;21;17;1;1239;1465;10020;108340
240725;2023-11-14T18:27;16;5;21;17;1324;1748;14660;112970
240726;2023-11-14T18:42;16;13;15;8;1246;1550;9940;115790
240727;2023-11-14T18:57;8;26;9;24;1249;1679;12320;121350
240728;2023-11-14T19:12;23;15;26;12;1222;1658;8240;125820
240729;2023-11-14T19:27;24;15;17;7;1377;1702;11620;134160
240730;2023-11-14T19:42;2;4;11;1;1497;1874;12180;139560
240731;2023-11-14T19:57;14;13;16;10;1512;1922;15320;146120
240732;2023-11-14T20:12;3;23;9;1;1533;1737;9860;150020
240733;2023-11-14T20:27;20;1;22;10;1556;1953;11780;157530
240734;2023-11-14T20:42;26;8;5;22;1582;2223;187510;173130
240735;2023-11-14T20:57;14;1;10;9;1211;1560;112180;100000
240736;2023-11-14T21:12;5;12;21;20;1151;1738;12260;100000
240737;2023-11-14T21:27;13;23;12;18;1381;1586;15280;100000
240738;2023-11-14T21:42;23;14;14;7;1204;1461;9040;100000
240739;2023-11-14T21:57;18;15;11;2;1497;1763;15140;100000
240740;2023-11-14T22:12;25;22;2;10;1252;1780;11660;100000
240741;2023-11-14T22:27;19;3;1;6;1171;1693;10280;100000
240742;2023-11-14T22:42;12;7;13;19;1207;1444;10400;100000
240743;2023-11-14T22:57;5;22;16;13;912;1098;7560;100000
240744;2023-11-14T23:12;16;2;15;7;1017;1263;7460;100000
240745;2023-11-14T23:27;24;11;15;26;962;1092;7180;100000
240746;2023-11-14T23:42;10;26;21;11;857;1016;8100;100000
240747;2023-11-14T23:57;7;25;4;9;887;1080;13500;100000
240748;2023-11-15T00:12;19;21;23;11;823;1020;8020;100000
240749;2023-11-15T00:27;17;6;10;3;759;1298;8900;100000
240750;2023-11-15T00:42;25;3;25;15;589;707;3700;100000
240751;2023-11-15T00:57;11;23;24;12;543;753;5100;100000
240752;2023-11-15T01:12;22;13;15;24;454;548;3920;100000
240753;2023-11-15T01:27;21;22;19;23;431;520;3240;100000
240754;2023-11-15T01:42;21;24;6;3;501;818;4820;100000
240755;2023-11-15T01:57;15;19;21;7;352;426;2440;100000
240756;2023-11-15T02:12;4;2;9;8;398;474;2400;100000
240757;2023-11-15T02:27;17;22;7;15;375;810;6720;100000
240758;2023-11-15T02:42;4;8;12;20;379;414;2900;100000
240759;2023-11-15T02:57;19;12;21;16;349;494;2440;100000
240760;2023-11-15T03:12;12;10;23;15;332;365;3260;100000
240761;2023-11-15T03:27;14;8;7;1;326;387;2300;100000
